cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policyautonomy,n_fiscalautonomy,n_borrowautonomy,n_representation,n_lawmaking,n_execcontrol,n_fiscalcontrol,n_borrowcontrol,n_constitutional,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_representation,n_assembly,n_executive,n_lawmaking,n_L1lawmaking,n_L2lawmaking,n_L3lawmaking,n_L4lawmaking,n_L5lawmaking,n_L6lawmaking
70,484,118,Mexico,MEX,2010,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,15.91,5.18,21.10,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2011,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,15.91,5.18,21.10,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2012,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,15.91,5.18,21.10,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2013,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,15.91,5.18,21.10,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2014,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,15.91,5.18,21.10,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2015,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,15.91,5.18,21.10,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2016,3.05,3.00,3.00,2.00,4.10,1.50,0.00,0.00,0.00,3.68,16.07,5.18,21.25,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2017,3.05,3.00,3.00,2.00,4.10,1.50,0.00,0.00,0.00,3.84,16.07,5.34,21.41,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2018,3.05,3.00,3.00,2.00,4.10,1.50,0.00,0.00,0.00,3.84,16.07,5.34,21.41,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
93,558,119,Nicaragua,NIC,1950,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1951,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1952,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1953,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1954,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1955,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1956,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1957,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1958,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1959,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1960,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1961,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1962,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1963,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1964,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1965,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1966,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1967,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1968,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1969,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1970,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1971,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1972,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1973,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1974,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1975,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1976,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1977,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1978,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1979,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1980,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1981,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1982,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1983,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1984,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1985,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1986,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,558,119,Nicaragua,NIC,1987,1.12,0.12,0.12,0.18,0.00,0.12,0.12,0.00,0.00,0.24,1.54,0.48,2.03,,0.00,0.00,0.00,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1988,1.30,0.30,0.12,0.18,0.00,0.12,0.12,0.00,0.00,0.24,1.91,0.48,2.39,,0.00,0.00,0.00,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1989,1.30,0.30,0.12,0.18,0.00,0.12,0.12,0.00,0.00,0.24,1.91,0.48,2.39,,0.00,0.00,0.00,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1990,1.30,0.30,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.12,0.48,3.60,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1991,1.30,0.30,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.12,0.48,3.60,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1992,1.30,0.30,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.12,0.48,3.60,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1993,1.30,0.30,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.12,0.48,3.60,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1994,1.30,0.30,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.12,0.48,3.60,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1995,1.30,0.30,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.12,0.48,3.60,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1996,1.30,0.30,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.12,0.48,3.60,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1997,1.30,0.49,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.30,0.48,3.79,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1998,1.30,0.49,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.30,0.48,3.79,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,1999,1.30,0.49,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.30,0.48,3.79,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2000,1.30,0.49,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.30,0.48,3.79,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2001,1.30,0.49,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.30,0.48,3.79,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2002,1.30,0.49,0.12,0.18,1.21,0.12,0.12,0.00,0.00,0.24,3.30,0.48,3.79,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2003,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2004,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2005,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2006,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2007,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2008,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2009,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2010,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2011,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2012,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2013,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2014,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2015,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2016,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2017,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
93,558,119,Nicaragua,NIC,2018,1.30,0.73,0.24,0.18,1.21,0.12,0.24,0.24,0.00,0.24,3.67,0.84,4.51,,1.21,0.61,0.61,0.12,0.06,0.00,0.00,0.06,0.00,0.00
95,591,120,Panama,PAN,1950,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1951,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1952,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1953,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1954,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1955,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1956,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1957,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1958,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1959,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1960,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1961,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1962,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1963,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1964,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1965,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1966,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1967,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1968,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1969,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1970,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1971,1.01,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.04,1.05,0.04,1.09,,0.02,0.02,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1972,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1973,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1974,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1975,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1976,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1977,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1978,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1979,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1980,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1981,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1982,1.01,0.02,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.04,2.04,0.04,2.08,,1.01,1.01,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1983,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1984,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1985,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1986,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1987,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1988,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1989,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1990,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1991,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1992,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1993,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
95,591,120,Panama,PAN,1994,2.00,1.01,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.05,5.01,0.05,5.06,,2.00,1.01,1.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00
